praf,pmek,plcg,PIP2,PIP3,p44.42,pakts473,PKA,PKC,P38,pjnk
23.9,14.6,11.9,233,43.7,71.7,92.2,1395,7.84,40,52.8
25.9,18.8,6.61,20.7,8.43,14.5,33.4,594,6.32,12.2,1
17.9,8.2,10.8,32.2,6.98,21.5,50.9,396,9.22,25.5,38.5
91.4,41.4,24.8,319,38.9,17.9,30.5,956,18.6,34.3,79.1
34.6,17.6,6.61,165,13.2,30.2,89.8,2091,15.1,33.4,56.7
79.9,48.3,20.9,19.6,2.86,28.9,24.6,457,17.2,24.4,104
12.2,9.91,21.7,279,58.3,11.3,20.7,542,12,24.4,35.9
21.9,20.4,55.7,483,61,28.1,44.5,757,11.8,17.3,59.4
76.4,50.5,5.99,13.5,15,36.5,63.8,509,12.7,19.3,34.3
14.2,7.99,6.79,12.7,21.5,139,198,1310,4.78,10.9,2.94
16.1,6.26,20.2,17.3,8.82,75,125,1894,19.1,37.5,63.8
12.6,30.5,61,461,82,11.9,22.3,457,6.73,24.1,33.1
37.2,31.9,9.82,211,21.1,6.85,17.3,649,18.6,37.2,133
17.2,6.79,28.9,29.2,11.1,11.4,30.8,552,3.75,4.33,44.9
1.01,1,1.73,4.96,5.83,42.6,70.4,509,16.4,26.7,47.4
16,8.82,15.3,58.8,18.1,36.5,52.8,375,17.2,30,39.2
34.6,12.9,21.9,20.9,5.94,18.3,27.6,621,9.31,26.2,37.5
21.1,5,35.2,53.3,8.35,123,250,3491,8.58,21.7,44.9
76.4,50.5,5.99,13.5,15,36.5,63.8,509,12.7,19.3,34.3
48.3,27.9,18.1,13.5,10.7,37.9,85.8,2091,6.26,23.9,32.5
12.7,13,16.7,100,15.4,7.77,24.8,813,25.5,71.7,112
11.4,4.33,11.1,96.5,14.3,22.1,44.1,890,8.74,32.8,56.2
11.1,6.73,15.8,19.8,8.82,5.57,32.5,621,16.3,26.2,62.6
38.5,27.1,34,31.6,3.62,114,202,2017,33.4,77.7,167
34.3,34.3,16.1,67.3,17.3,44.9,54.7,362,4.91,8.35,31.3
19.8,18.3,15.5,19.6,10.6,6.73,39.2,1611,11,37.9,59.4
16.8,20.7,3.92,20.7,10.6,30.2,51.4,328,11.4,28.9,37.9
15.7,23.1,12,36.2,2.29,10.7,28.4,433,39.6,85.1,80.6
13.7,9.39,17.6,17.3,2,17.5,27.6,246,12.5,22.5,34
6.32,10.1,25,17.3,1.37,3.55,21.7,509,8.66,25.3,48.3
9.47,11,38.5,54.7,17.8,91.4,165,1911,18.8,30.2,38.9
25.3,20.9,15.4,25.7,10.2,5.94,7.99,655,13.7,17.9,45.3
33.1,58.8,29.7,368,34.3,40.7,53.8,906,14.1,28.1,57.3
25.7,15.3,35.2,38.2,2.05,36.5,56.2,588,9.56,21.3,40
22.9,23.9,23.3,23.7,7.64,10.4,21.3,557,89,170,173
17.6,17.9,14.3,25.5,12.5,43.3,79.1,557,9.91,16.7,25
9.39,13.1,20.2,46.1,21.1,58.3,101,1446,9.47,14.9,21.1
26.7,19.1,18.9,22.1,7.91,25.3,36.2,328,4.29,2.23,13.3
16.8,20.7,3.92,20.7,10.6,30.2,51.4,328,11.4,28.9,37.9
51.9,32.2,11.1,175,8.35,73,131,1263,13.9,31.9,32.8
34.3,15.8,7.23,1.41,3.68,2.64,14.3,429,21.5,48.7,28.1
19.6,18.6,56.7,422,79.1,4.53,8.98,209,6.32,11.2,24.6
9.22,28.1,19.6,14.9,6.92,47.8,76.4,813,12.9,18.1,26.9
20,16.3,26.7,176,10,106,168,2571,9.39,8.28,13.9
119,96.5,61,453,85.8,20.5,34.9,422,6.98,21.1,24.4
22.7,16.1,14.5,70.4,15,19.6,22.3,692,10.6,31.6,27.6
50.5,47.8,17.6,31.3,13.2,37.5,49.6,437,10.5,18.8,4.29
107,92.2,142,667,115,10.4,22.5,799,97.3,131,23.5
6.15,17.5,24.4,26.7,4.57,19.6,32.2,557,15.1,33.4,50.5
50,50,58.8,379,80.6,14.3,18.4,496,6.67,13.8,14.6
16.7,9.82,20.2,372,57.8,65.5,89,362,8.43,15.4,40.3
19.5,4.53,66.7,297,66.1,46.6,62.6,461,47.8,82,106
14.7,8.98,19.1,18.3,1.46,69.8,105,1252,19.8,31.1,31.6
5.88,8.51,28.9,26.2,7.3,73,112,1219,1,20.7,47.4
19.3,13.8,21.3,30.8,15.5,4.7,42.9,538,14.1,31.9,48.3
34.3,41,5.19,5.88,13.1,25.5,52.3,305,14.9,36.2,41.4
19.8,17.5,17.5,28.1,7.5,5.19,38.2,906,23.7,49.6,6.38
31.1,38.5,20,20.9,3.55,4.33,21.7,562,13.8,43.3,77.7
18.3,17,21.9,18.9,4.57,4.66,3.79,91.4,16.4,39.2,49.1
20.4,15.4,20.7,29.4,9.39,38.2,61,1459,36.8,87.4,191
26.2,12.4,21.1,24.4,4.96,114,244,1946,1.25,18.6,4.78
26.2,4.14,11.5,15,10.3,12.1,21.9,578,15.1,30,53.3
25.7,7.64,48.7,389,59.9,10.3,29.4,649,10,20.5,30
23.7,17,24.8,89,14.9,39.6,58.8,441,8.06,15.5,11.1
20.9,11.4,26.4,26.7,14.7,32.5,60.4,514,16.5,20.7,40
19.1,10.4,12.1,195,13,97.3,151,1843,9.73,33.7,37.9
40,30,41.8,36.5,5.42,26.7,35.9,437,31.9,77,79.1
60.4,29.4,27.1,16.5,2.07,8.13,26.7,583,20.7,37.2,32.5
51.9,32.2,11.1,175,8.35,73,131,1263,13.9,31.9,32.8
12.1,25,5.94,449,45.3,93.9,153,1568,4.29,47,6.49
26.2,4.14,11.5,15,10.3,12.1,21.9,578,15.1,30,53.3
21.7,16.7,22.5,80.6,9.31,20.9,37.5,723,10.1,19.6,23.7
17.8,3.43,18.4,28.9,18.1,64.9,137,2288,12.6,30.2,24.8
19.5,15.4,22.1,21.5,10.3,34.9,52.8,661,7.77,17.5,32.2
16.8,20.7,3.92,20.7,10.6,30.2,51.4,328,11.4,28.9,37.9
22.5,14.3,17.5,131,26.4,93.1,147,1794,12.1,42.9,25.5
17,31.1,24.4,18.1,9.47,17.5,35.2,562,23.7,57.3,66.7
16.1,6.26,20.2,17.3,8.82,75,125,1894,19.1,37.5,63.8
15.1,14.5,10.7,10.7,2.35,32.8,55.7,334,7.99,16.1,34.6
27.6,19.5,41.8,101,18.1,14.5,24.6,533,6.61,26.2,48.7
12.6,30.5,61,461,82,11.9,22.3,457,6.73,24.1,33.1
13.9,5.33,25.5,16.7,7.1,23.3,51.4,1114,11.5,15.3,17.5
44.5,17.9,37.9,64.4,27.4,75.7,147,1065,12.3,19.6,21.5
16.5,7.91,14.7,17.8,7.5,9.56,15.5,491,16.1,73.7,79.1
31.6,13,26.4,37.2,1,23.1,35.2,1275,6.38,5.33,50.5
40.7,19.5,1.26,1.07,1.55,77.7,81.3,279,7.7,13,64.9
27.6,13,11.2,14.6,9.82,65.5,93.1,418,14.3,26.9,51.9
14.5,9.65,5.67,302,20.9,34,55.7,311,13.1,28.6,37.9
17.8,18.9,15.3,396,48.7,25,52.3,750,16.3,49.1,75.7
12.2,9.91,21.7,279,58.3,11.3,20.7,542,12,24.4,35.9
25.7,9.65,23.3,31.6,14.1,54.2,113,2167,7.04,30,34.6
90.6,42.9,13,14.1,45.7,87.4,142,2503,20.2,36.5,58.8
18.8,11.1,71,466,64.4,20,39.6,615,14.9,44.5,110
17.2,6.79,28.9,29.2,11.1,11.4,30.8,552,3.75,4.33,44.9
20.7,28.6,12.6,41,10.3,24.8,41,638,12.5,18.6,69.2
79.9,56.2,17.5,17.2,10.2,138,217,615,8.43,21.7,47.8
17.2,12,25.3,91.4,15.3,7.7,34.9,1700,14.2,23.1,30.2
17.3,8.66,22.7,33.1,16.7,45.3,48.7,453,16.5,43.3,60.4
77.7,61,4.49,3.13,7.1,18.6,36.2,487,16.4,26.9,42.6
126,21.9,20.9,25,9.91,16.7,23.7,474,14.1,24.4,48.7
23.7,17,24.8,89,14.9,39.6,58.8,441,8.06,15.5,11.1
44.5,17.9,37.9,64.4,27.4,75.7,147,1065,12.3,19.6,21.5
53.8,22.3,24.6,28.4,13.2,17.6,56.7,2436,262,334,7.84
30.2,19.8,24.4,19.8,1,50,72.3,673,37.2,62.1,91.4
36.2,10.8,47.8,53.3,5.73,8.9,26.2,965,2.33,13.7,51.9
22.1,20,6.98,16.8,18.1,28.4,46.6,359,16.1,42.6,122
24.6,13.3,10.8,21.5,8.98,26.7,38.9,334,7.37,11.2,36.8
3.89,7.23,29.7,65.5,19.8,29.2,40.7,491,10.8,55.7,49.6
17.6,18.9,17.8,20.7,10.9,5.99,50,588,9.82,23.5,39.6
15,20.7,25,24.6,5.88,106,176,3023,12.1,18.6,35.2
124,73,18.6,30.2,8.2,11.9,29.7,403,27.9,64.9,112
13.8,12.3,24.8,20.7,7.3,39.2,57.8,426,13.7,26.7,35.5
22.5,14.2,10.6,176,15.7,25,43.3,316,13.1,25.7,50.9
21.1,38.2,31.3,34,8.98,2.97,21.1,519,10,26.9,38.2
108,71,20.7,27.9,6.04,26.2,39.6,496,15.1,29.4,56.7
26.7,11.2,29.7,29.2,5.62,16.4,22.3,594,5.83,28.4,19.5
18.4,19.3,158,91.4,250,13.3,30.5,717,40.7,73.7,121
15.3,7.17,19.8,22.9,7.91,14.5,38.9,644,21.7,45.7,110
8.43,8.74,31.6,267,40,6.15,13.5,483,62.6,96.5,50.5
28.9,20.7,104,519,88.2,25,35.5,426,51.4,106,179
88.2,61.5,21.7,26.7,5.73,87.4,158,2788,17,19.5,50
25.3,13.5,49.1,130,31.9,77,126,2247,7.99,26.9,26.9
75,52.8,42.2,259,39.6,20.4,41.4,692,17.8,58.3,60.4
14.5,12.1,27.4,17.5,8.06,80.6,117,379,4.29,10.5,44.9
21.7,15.5,24.6,16.7,3.37,25,44.9,604,4.61,37.9,77.7
72.3,15.5,63.8,264,68.5,28.6,52.8,457,9.56,22.1,43.3
19.1,13.9,15.8,74.3,21.9,24.1,34.3,474,9.39,27.6,39.6
13.7,9.39,17.6,17.3,2,17.5,27.6,246,12.5,22.5,34
24.6,32.2,22.3,23.9,6.26,104,188,2788,10.2,25.9,53.3
14.9,10.1,24.4,17.9,8.13,16.5,22.5,547,13.1,30,41.4
8.35,25.5,23.5,25.3,14.2,2.09,10.6,217,42.9,68.5,58.8
81.3,77.7,31.3,21.3,8.82,20,35.5,466,8.82,25,42.6
16.7,9.82,20.2,372,57.8,65.5,89,362,8.43,15.4,40.3
16.1,6.26,20.2,17.3,8.82,75,125,1894,19.1,37.5,63.8
19.1,13.2,24.4,147,14.6,66.7,93.1,757,12.6,43.7,82.8
9.22,16.5,19.3,21.1,13.8,19.1,26.7,655,67.3,145,331
15.5,5.09,10,142,18.4,22.5,34.6,437,15.5,32.8,67.9
6.79,5.57,47.8,176,57.8,27.4,45.7,352,17,20,22.1
113,78.4,20.7,28.9,7.43,79.9,133,692,6.21,10.9,1.68
32.2,35.2,35.9,276,61,44.9,62.6,418,8.43,32.8,77
81.3,55.7,98.2,567,62.1,105,173,2371,15.3,9.47,51.4
14.2,10.5,46.6,302,63.8,25.3,38.5,392,19.3,44.1,53.8
46.6,31.9,1,1.01,9.06,2.57,27.9,478,10.1,35.9,52.8
59.4,19.1,9.14,121,26.9,60.4,131,1981,21.1,41,43.7
14.5,40,12.7,143,34,62.1,109,1144,9.56,24.8,40.3
56.2,21.5,70.4,368,77.7,17.3,29.4,698,39.2,72.3,66.1
40,30,41.8,36.5,5.42,26.7,35.9,437,31.9,77,79.1
32.2,22.5,22.3,107,8.28,18.4,41,750,8.06,36.8,66.1
16.8,16.5,25,20.9,7.91,53.3,85.8,813,20.7,40.7,19.8
89,67.3,16,24.1,5.09,27.4,36.8,470,19.1,21.1,31.1
6.92,6.32,24.6,16.7,6.26,13.3,14.6,474,7.57,50.5,77
19.8,17.5,17.5,28.1,7.5,5.19,38.2,906,23.7,49.6,6.38
27.4,15.3,19.5,29.2,9.39,64.9,87.4,764,6.85,34.3,20.5
59.4,75,22.7,29.2,3.75,32.2,42.6,615,3.37,17.6,80.6
155,109,3.59,7.04,8.82,15.7,25.5,737,10.6,20.2,35.2
14.2,13.2,11.9,100,5.19,37.9,57.8,757,11.8,19.1,40.3
22.5,12.3,34.9,322,56.7,21.7,37.9,538,21.1,22.9,30.8
25.5,15.8,30,35.5,28.9,43.7,69.2,1811,6.44,24.4,47
12.3,9.65,15.7,30.5,4.57,58.8,86.6,1554,17.2,36.2,31.1
17.3,18.3,14.2,15.1,8.74,49.1,94.7,2110,13.2,31.1,46.1
13.8,13.2,32.5,46.6,15,104,172,1747,20.4,30.8,63.2
20,11.2,35.2,36.2,9.22,3.37,3.49,110,17.9,33.7,36.2
58.8,32.5,2.57,9.39,11.8,80.6,122,478,50.9,106,289
25.7,11.4,21.7,19.5,4.78,4.1,25.5,340,10.6,13.6,50
79.9,56.2,17.5,17.2,10.2,138,217,615,8.43,21.7,47.8
12.3,9.47,17.3,13.6,15.4,33.4,57.8,437,16.7,26.9,68.5
18.3,20.9,49.6,114,25.7,38.5,52.8,449,18.3,26.9,45.7
22.1,24.1,27.4,400,32.8,196,274,931,16.7,24.4,40
10.6,14.6,14.7,22.3,9.91,12.7,44.9,1065,14.2,30,76.4
20,16.3,26.7,176,10,106,168,2571,9.39,8.28,13.9
29.7,26.2,10.8,25.9,13.7,19.5,30.2,843,3.68,18.8,48.7
108,71,20.7,27.9,6.04,26.2,39.6,496,15.1,29.4,56.7
17.3,18.3,14.2,15.1,8.74,49.1,94.7,2110,13.2,31.1,46.1
14.5,40,12.7,143,34,62.1,109,1144,9.56,24.8,40.3
19.6,5.05,42.6,84.3,30.8,25.3,64.9,1778,7.7,22.3,61
17.9,16.3,52.8,279,27.1,30.2,45.3,449,10.6,35.2,48.3
28.1,14.1,9.82,186,52.3,3.02,21.9,328,5.99,23.5,42.2
42.6,42.9,22.9,31.9,10.7,19.1,34.3,655,12,15,35.9
48.3,35.2,14.7,26.4,2.84,12.9,30.5,791,19.3,35.9,33.4
32.2,18.1,91.4,382,76.4,17.6,38.9,882,73,139,328
23.5,13.3,35.2,41,25.9,12,33.1,626,31.9,74.3,138
23.7,24.6,45.7,207,32.8,38.2,62.6,552,19.1,30.8,31.6
26.7,15.7,25.3,31.1,5.67,8.66,29.7,1009,12.6,42.6,33.7
52.8,30.2,27.6,29.4,17.6,12.9,25.9,594,97.3,129,32.2
17.8,16.3,14.3,85.8,17,20.5,33.1,922,43.7,62.1,62.1
24.6,22.7,13.6,75,6.73,20.2,37.9,500,9.73,38.2,106
64.9,38.2,13.6,149,37.2,34,51.4,445,26.4,52.3,87.4
17,31.1,24.4,18.1,9.47,17.5,35.2,562,23.7,57.3,66.7
68.5,63.8,26.2,23.3,3.79,5,8.51,547,23.9,41,52.8
18.9,11.5,71,470,80.6,45.7,55.7,392,11,14.7,49.6
84.3,48.7,20.9,27.9,14.9,47.4,77.7,414,11.9,27.6,28.6
94.7,50.9,26.4,48.7,13.5,64.9,117,2595,19.5,40.7,62.6
34.9,20.4,58.8,474,69.8,34.9,43.7,407,13,29.4,30.2
46.6,31.9,1,1.01,9.06,2.57,27.9,478,10.1,35.9,52.8
32.2,21.3,104,519,87.4,45.7,61.5,1286,22.1,34.3,42.6
16.3,7.84,33.4,313,20.5,70.4,110,2035,25.9,49.6,66.7
21.3,22.7,8.35,149,16.1,23.7,38.9,289,20.5,38.5,49.6
13.1,11.7,21.7,132,42.2,36.5,49.1,542,1.08,5.88,13.2
75.7,86.6,20.2,80.6,20.7,3.68,15.7,1114,17.5,32.8,31.1
5.88,8.51,28.9,26.2,7.3,73,112,1219,1,20.7,47.4
47,25.9,19.3,16.1,1,17.8,98.2,2839,12.9,24.4,37.2
12.1,25,5.94,449,45.3,93.9,153,1568,4.29,47,6.49
4.96,12.6,47.8,57.8,19.6,3.43,19.1,655,19.5,42.9,62.6
89.8,73,17.6,17.6,13.9,1.7,3.75,331,13.7,35.5,62.6
23.3,14.5,20.7,276,24.8,19.1,77,1640,42.9,72.3,143
6.15,17.5,24.4,26.7,4.57,19.6,32.2,557,15.1,33.4,50.5
7.57,16,13.3,133,8.51,12.1,31.3,599,6.32,43.7,41.4
2.29,19.1,18.6,12.6,2.59,33.7,43.3,557,10.1,11.8,1.01
20,16.3,26.7,176,10,106,168,2571,9.39,8.28,13.9
48.3,23.5,33.1,111,31.1,6.73,30.2,743,4.87,23.9,41.4
22.5,15,21.5,237,18.6,13.5,19.1,542,16.4,21.1,55.7
85.1,61.5,18.1,18.1,5,22.5,33.7,1134,10.9,21.9,24.8
13.3,10.2,19.5,20.5,5,6.92,15.7,717,20,32.5,61.5
80.6,57.8,7.23,165,15.5,5.09,8.9,346,11.2,21.1,33.4
71.7,58.3,69.2,523,61,16.4,29.7,542,21.9,41,59.9
27.6,16,18.9,26.7,12.5,82.8,127,1700,103,138,33.7
36.8,22.9,5.73,1,15.4,36.2,62.1,1794,17.6,33.7,41.8
18.3,17,21.9,18.9,4.57,4.66,3.79,91.4,16.4,39.2,49.1
22.9,11.4,122,337,50.5,6.61,41.8,626,11.5,31.9,51.9
25.7,7.64,48.7,389,59.9,10.3,29.4,649,10,20.5,30
20,11.2,35.2,36.2,9.22,3.37,3.49,110,17.9,33.7,36.2
29.2,4.26,27.9,17.5,4.61,47.4,85.8,1230,11.2,20.9,39.2
16,17.2,11.5,21.7,9.39,129,209,1860,12.1,14.9,36.5
8.74,13.7,10.2,176,27.9,56.2,119,1700,15,26.7,41.8
77.7,105,20.5,126,10.1,19.5,33.4,496,12,15.7,52.8
12.9,6.79,80.6,461,79.9,27.4,45.7,311,20,36.2,24.6
43.3,26.2,23.3,16,3.16,40.3,58.8,588,10.4,28.6,57.3
42.2,25.9,4.22,10.4,1.96,76.4,110,461,1.76,106,3.89
34.6,18.8,54.2,313,54.7,16.1,34.3,704,1,13.7,8.06
35.5,25,13.9,103,15.1,15,22.7,594,12.1,19.8,33.7
37.5,20.4,14.1,215,27.4,17.9,22.5,743,14.5,46.1,40
48.3,47,18.4,14.5,3.11,15.8,60.4,2227,8.9,24.4,39.2
29.2,4.03,18.6,17.3,7.17,12.3,26.9,599,50.5,120,186
24.1,21.1,2.17,1.83,2.92,3.02,17.2,127,13,36.8,93.1
22.1,20,6.98,16.8,18.1,28.4,46.6,359,16.1,42.6,122
22.1,24.1,27.4,400,32.8,196,274,931,16.7,24.4,40
28.9,20.7,104,519,88.2,25,35.5,426,51.4,106,179
7.37,11.1,12.7,107,9.14,13,23.7,644,22.7,39.2,49.1
12.9,4.14,17.5,13.1,10.3,3.34,33.1,710,10.7,37.9,81.3
27.9,9.91,117,514,73,57.8,90.6,1176,14.3,31.1,39.2
21.3,16.4,21.1,22.5,16.5,3.46,25.3,578,7.17,36.2,48.3
84.3,48.7,20.9,27.9,14.9,47.4,77.7,414,11.9,27.6,28.6
33.4,28.9,12.2,21.7,14.3,22.5,75,1794,15,25.5,38.2
22.3,5.94,57.8,505,75.7,11.1,20.9,777,10.5,16.5,19.6
26.7,15.7,25.3,31.1,5.67,8.66,29.7,1009,12.6,42.6,33.7
23.9,15.1,26.9,19.5,3.4,5.67,21.5,692,15,35.5,45.3
53.8,22.3,24.6,28.4,13.2,17.6,56.7,2436,262,334,7.84
29.7,20.9,4.1,16.7,18.3,17.6,34.9,784,9.39,32.5,35.5
66.7,31.1,12.1,213,10.2,44.9,51.4,279,6.98,21.9,39.2
17.8,13.3,22.9,13.1,3.34,102,172,3338,6.73,27.1,54.2
13.7,18.6,15,106,9.47,8.9,18.9,583,11.5,18.3,31.6
43.3,26.2,23.3,16,3.16,40.3,58.8,588,10.4,28.6,57.3
20.5,8.43,20.9,23.3,8.66,33.4,54.2,311,9.56,21.1,25.5
55.2,31.3,16.5,19.5,7.1,22.7,44.5,1055,25.9,44.5,59.9
6.44,18.3,15.7,41.4,13.1,44.1,56.2,750,35.5,59.4,76.4
13.7,15.3,17.5,22.9,9.56,18.9,42.9,496,9.73,59.4,48.3
10.5,6.98,23.5,35.5,5.23,32.2,53.8,851,14.1,20.2,78.4
98.2,56.2,12.4,200,18.6,38.9,60.4,784,18.9,20.7,38.5
8.06,15.7,27.9,31.3,9.47,14.2,36.8,851,9.82,15.4,37.2
13.8,12.3,24.8,20.7,7.3,39.2,57.8,426,13.7,26.7,35.5
23.5,8.58,25.7,33.7,15,119,281,1670,12.2,29.4,32.8
11.4,4.33,11.1,96.5,14.3,22.1,44.1,890,8.74,32.8,56.2
13.2,15.7,60.4,389,59.9,26.2,41.4,359,1,2.41,37.9
15.8,16.7,29.2,441,94.7,27.4,48.3,851,9.91,25.5,44.9
6.32,12.3,22.5,27.4,7.3,4.87,16.8,368,21.7,28.6,68.5
13.1,16.7,57.3,379,56.7,84.3,181,1486,10.4,25.3,30.8
23.3,17.3,45.7,461,55.7,32.2,42.9,410,8.9,21.1,43.3
27.1,28.6,22.9,209,30.8,40,62.1,626,54.2,87.4,9.31
85.1,64.4,6.85,13.7,5.47,32.8,63.2,1981,11.2,18.4,44.9
34,12.9,16.3,75,4.96,3.79,24.1,379,31.3,45.3,93.1
13,8.28,23.1,24.1,7.37,57.3,83.5,1046,13.2,35.9,58.8
16.8,20.7,3.92,20.7,10.6,30.2,51.4,328,11.4,28.9,37.9
22.9,7.43,80.6,279,42.6,27.4,45.3,1433,65.5,113,107
22.9,21.9,18.9,56.7,13.2,11.3,25.3,621,16.1,28.1,30.2
10.6,12.7,11,124,22.5,11.5,37.5,770,6.73,27.1,60.4
17.9,8.2,10.8,32.2,6.98,21.5,50.9,396,9.22,25.5,38.5
30,14.9,22.3,35.5,2.46,137,316,5829,1,14.1,13.2
21.3,22.7,8.35,149,16.1,23.7,38.9,289,20.5,38.5,49.6
163,39.2,17,11.4,9.06,143,235,1526,6.61,6.21,34
16.3,20,16.1,25.3,1.45,55.2,78.4,505,10.4,18.9,44.5
8.58,10.7,98.2,204,58.3,22.9,42.2,343,20.7,52.3,11.2
85.8,61,61,372,59.4,37.5,55.2,313,36.5,75.7,196
52.8,39.2,17.2,161,19.5,4.83,20,410,8.66,19.3,29.7
14.1,9.31,18.3,3.37,29.4,112,161,939,8.51,16.3,46.1
21.7,16.8,20.5,108,16.7,12.6,24.1,542,17.8,40.7,36.5
13.7,37.5,18.6,23.9,7.3,63.8,108,638,6.38,16.8,17.9
22.1,15.8,21.3,32.2,8.98,3.85,22.3,328,1.47,7.23,48.7
21.3,15.1,16.3,23.9,4.61,44.1,62.6,632,37.2,67.3,150
8.82,6.38,17.9,15.1,3.75,35.9,50.9,445,37.5,46.1,34.6
22.7,21.1,30.5,29.7,17.5,33.7,46.1,437,51.4,146,213
20.2,19.6,29.2,35.9,4.53,22.5,29.7,500,10,25.9,53.3
17.3,16.1,13.2,14.7,5.62,12.9,30.8,621,20,42.2,76.4
34.6,17.6,6.61,165,13.2,30.2,89.8,2091,15.1,33.4,56.7
19.1,14.6,22.9,32.8,11.4,78.4,127,1596,13.6,29.4,30
26.4,11.2,63.8,542,92.2,13.7,28.6,723,15.4,30,34.3
28.6,18.8,14.5,17.9,8.66,30.5,43.7,422,11.8,40,52.8
19.5,15.1,14.5,13.6,3.62,13.2,29.4,519,35.2,69.8,48.3
16.5,7.91,14.7,17.8,7.5,9.56,15.5,491,16.1,73.7,79.1
28.1,24.8,20.9,23.7,6.38,12.5,27.1,414,13.1,27.6,32.8
22.5,17.5,23.9,77.7,17.5,35.2,56.2,340,4.37,26.7,47.4
14.7,8.98,19.1,18.3,1.46,69.8,105,1252,19.8,31.1,31.6
77.7,154,25.3,20.9,1.14,8.28,34.9,931,17.3,43.7,58.3
28.6,55.7,13.7,170,28.1,23.7,35.2,519,11.8,20.7,47
51.9,32.2,11.1,175,8.35,73,131,1263,13.9,31.9,32.8
61,14.3,6.32,229,19.3,9.14,12.3,528,15.5,24.8,35.9
22.7,21.1,30.5,29.7,17.5,33.7,46.1,437,51.4,146,213
145,88.2,21.3,30.8,12.9,158,264,3460,15,28.4,49.6
75.7,56.2,18.6,32.8,10.6,18.8,33.1,523,11.8,32.8,41.4
13.8,9.56,16.7,146,19.3,175,223,661,10.4,42.2,70.4
9.39,41.4,4.53,13.3,8.82,63.8,106,1104,58.3,110,183
17.3,26.4,82.8,414,106,40,64.9,1018,13,20.9,27.6
15.8,25.7,13.8,24.1,10.6,53.8,74.3,538,8.43,32.2,28.4
16.4,6.98,3.75,5.62,1.22,32.2,47.4,523,31.3,52.3,82.8
32.8,18.3,23.5,23.1,3.31,53.8,85.1,610,10.5,35.5,53.3
19.5,15.1,14.5,13.6,3.62,13.2,29.4,519,35.2,69.8,48.3
19.3,24.4,20.4,26.2,1.25,38.2,63.8,1286,19.1,20,68.5
20,19.3,14.5,28.4,10.3,24.1,53.8,284,9.82,31.3,52.3
32.8,6.85,47.4,368,59.4,36.8,54.7,626,23.1,30,63.2
37.5,23.5,22.5,23.1,8.9,68.5,86.6,858,15.7,37.5,81.3
33.1,22.7,4.22,3.08,12.5,60.4,107,1358,7.7,6.55,30.5
11.7,14.5,21.5,13.6,10.6,69.2,108,2054,9.14,22.3,29.2
19.6,5.05,42.6,84.3,30.8,25.3,64.9,1778,7.7,22.3,61
12.7,13,16.7,100,15.4,7.77,24.8,813,25.5,71.7,112
17,17.9,1,15,10.2,34.9,63.8,414,11.3,25.7,35.5
49.6,71,23.9,13,10,113,204,3308,15.3,67.9,340
28.1,24.8,20.9,23.7,6.38,12.5,27.1,414,13.1,27.6,32.8
22.1,15.8,21.3,32.2,8.98,3.85,22.3,328,1.47,7.23,48.7
15.1,10.7,10.1,78.4,9.91,19.3,38.2,692,389,542,110
22.7,18.9,52.8,160,40,28.9,52.8,441,14.1,34,52.3
8.58,10.2,15.8,23.1,2.02,94.7,122,453,16.3,48.7,130
20.2,13.7,25.3,35.2,31.3,6.73,49.1,426,43.7,71,217
15.8,10.4,23.9,20.4,7.43,4.91,22.9,457,31.1,46.6,93.1
38.5,21.5,21.9,23.1,5,26.7,44.1,500,14.2,33.1,52.3
48.3,35.2,14.7,26.4,2.84,12.9,30.5,791,19.3,35.9,33.4
3.96,13.7,12,123,13.2,35.2,53.8,615,3.43,23.1,35.2
64.9,64.9,19.3,19.6,16.3,85.1,127,1928,1.46,10.7,20.2
21.7,16.7,22.5,80.6,9.31,20.9,37.5,723,10.1,19.6,23.7
20.4,18.6,54.2,322,54.7,51.4,75.7,235,20.2,37.9,45.7
48.3,35.2,14.7,26.4,2.84,12.9,30.5,791,19.3,35.9,33.4
26.2,12.4,21.1,24.4,4.96,114,244,1946,1.25,18.6,4.78
23.9,12.2,22.7,27.1,5.33,57.8,75,547,21.3,34.9,42.6
3.89,7.23,29.7,65.5,19.8,29.2,40.7,491,10.8,55.7,49.6
20.4,17.6,18.4,20.7,3.13,13.6,27.4,806,13.8,33.7,70.4
14.2,13.9,18.9,19.5,8.43,66.1,154,2329,18.6,40.7,68.5
30.5,15.5,53.3,142,19.1,77.7,151,2738,94.7,179,328
16.1,18.6,28.4,143,13.3,47.8,69.2,445,56.7,149,337
17.9,8.2,10.8,32.2,6.98,21.5,50.9,396,9.22,25.5,38.5
12.7,13,16.7,100,15.4,7.77,24.8,813,25.5,71.7,112
100,73,23.1,26.4,11.1,9.06,28.4,496,23.1,47,62.6
17.3,10.1,28.1,27.9,3.28,44.9,66.1,403,7.17,23.7,42.9
47.4,19.3,22.7,30.8,6.92,30,45.3,562,7.23,31.9,49.1
124,73,18.6,30.2,8.2,11.9,29.7,403,27.9,64.9,112
20.4,9.22,20.7,23.5,4.61,54.2,78.4,649,32.8,68.5,107
26.7,11.2,29.7,29.2,5.62,16.4,22.3,594,5.83,28.4,19.5
30,32.5,17,22.1,7.5,49.6,86.6,1124,23.1,40,47
